timestamp,source,bits_length,entropy_score,shannon_entropy,min_entropy,bit_distribution,generation_time_ms,shots_used,num_qubits
2026-04-23T15:07:20.848920Z,synthetic_quantum,162,0.9174,0.9111,0.8842,0.537,435.35,512,9
2026-04-23T15:09:56.405182Z,synthetic_quantum,600,0.9526,0.9436,0.8159,0.5206,1057.79,256,30
2026-04-23T15:06:22.092314Z,synthetic_quantum,572,0.9834,0.9815,0.883,0.4943,1154.52,256,26
2026-04-23T15:06:38.330347Z,synthetic_quantum,344,0.9924,0.9804,0.9401,0.4999,191.85,1024,8
2026-04-23T15:06:52.621198Z,synthetic_quantum,570,0.9591,0.9439,0.8724,0.4677,724.19,512,30
2026-04-23T15:09:03.664803Z,synthetic_quantum,1134,0.9621,0.9458,0.8707,0.4969,429.3,512,21
2026-04-23T15:06:09.579777Z,synthetic_quantum,160,0.7506,0.7456,0.6408,0.5021,606.54,512,10
2026-04-23T15:09:38.896128Z,synthetic_quantum,480,0.965,0.9587,0.9182,0.4515,429.04,256,10
2026-04-23T15:09:58.793209Z,synthetic_quantum,470,0.9958,0.9856,0.9525,0.5425,892.68,512,10
2026-04-23T15:07:19.451408Z,synthetic_quantum,987,0.9782,0.9661,0.9212,0.4839,367.0,256,21
2026-04-23T15:09:11.683453Z,synthetic_quantum,962,0.9834,0.9713,0.951,0.4909,49.04,256,26
2026-04-23T15:09:29.952749Z,synthetic_quantum,896,0.9537,0.9445,0.8341,0.4804,111.79,256,32
2026-04-23T15:05:43.799154Z,synthetic_quantum,1092,0.9649,0.951,0.909,0.4855,2302.9,512,26
2026-04-23T15:08:34.681102Z,synthetic_quantum,396,0.5509,0.5498,0.4976,0.4977,1469.02,1024,18
2026-04-23T15:10:17.465191Z,synthetic_quantum,1350,0.9771,0.9682,0.8386,0.4861,876.25,512,30
2026-04-23T15:05:17.389046Z,synthetic_quantum,1200,0.9595,0.948,0.919,0.5432,547.83,256,24
2026-04-23T15:04:28.571625Z,synthetic_quantum,416,0.9518,0.934,0.8619,0.5286,2041.37,512,26
2026-04-23T15:07:04.526713Z,synthetic_quantum,806,0.9699,0.9506,0.8816,0.4858,1280.99,256,31
2026-04-23T15:08:48.479765Z,synthetic_quantum,1430,0.9939,0.9895,0.9429,0.5176,2113.92,512,26
2026-04-23T15:05:55.976224Z,synthetic_quantum,1230,0.9864,0.9774,0.9302,0.475,1297.11,1024,30
2026-04-23T15:10:14.461806Z,synthetic_quantum,648,0.9824,0.9808,0.8984,0.5335,1613.79,512,18
2026-04-23T15:10:00.015033Z,synthetic_quantum,610,0.9726,0.9688,0.8907,0.4767,329.9,256,10
2026-04-23T15:07:38.864034Z,synthetic_quantum,616,0.9742,0.9733,0.9438,0.459,468.65,256,11
2026-04-23T15:08:58.347325Z,synthetic_quantum,396,0.9628,0.9516,0.851,0.4609,228.9,1024,9
2026-04-23T15:06:36.855969Z,synthetic_quantum,840,0.7302,0.7175,0.7072,0.4588,2084.23,1024,20
2026-04-23T15:10:16.794410Z,synthetic_quantum,483,0.5704,0.5603,0.4961,0.4785,675.59,1024,23
2026-04-23T15:07:41.037743Z,synthetic_quantum,520,0.9956,0.9764,0.8936,0.4675,243.91,256,26
2026-04-23T15:09:50.423894Z,synthetic_quantum,480,0.7442,0.735,0.6414,0.4912,12.64,256,8
2026-04-23T15:11:03.297070Z,synthetic_quantum,650,0.9558,0.9444,0.8414,0.4722,156.33,1024,25
2026-04-23T15:08:20.316029Z,synthetic_quantum,1150,0.9968,0.9821,0.9444,0.5491,301.16,256,25
2026-04-23T15:09:01.379673Z,synthetic_quantum,714,0.9836,0.9807,0.8591,0.5424,1161.02,512,14
2026-04-23T15:06:43.813282Z,synthetic_quantum,2048,0.9621,0.9548,0.9192,0.5074,861.52,256,32
2026-04-23T15:09:29.568964Z,synthetic_quantum,368,0.9554,0.9405,0.8937,0.4547,418.56,512,8
2026-04-23T15:05:34.908234Z,synthetic_quantum,954,0.5673,0.5648,0.5507,0.4774,3113.18,1024,18
2026-04-23T15:09:25.499344Z,synthetic_quantum,1300,0.6897,0.6789,0.5922,0.4729,2161.33,1024,25
2026-04-23T15:06:44.157533Z,synthetic_quantum,690,0.9507,0.94,0.9094,0.4618,595.18,256,23
2026-04-23T15:08:03.283801Z,synthetic_quantum,874,0.9758,0.9635,0.9459,0.4643,2356.66,1024,19
2026-04-23T15:06:37.125091Z,synthetic_quantum,560,0.9851,0.9788,0.8839,0.5418,2073.02,1024,14
2026-04-23T15:08:00.975009Z,synthetic_quantum,1080,0.9777,0.971,0.8761,0.5059,170.2,512,18
2026-04-23T15:08:56.216322Z,synthetic_quantum,767,0.9687,0.9521,0.8774,0.4652,1872.78,1024,13
2026-04-23T15:09:53.295905Z,synthetic_quantum,987,0.9966,0.9802,0.8884,0.4589,1651.78,512,21
2026-04-23T15:05:34.749975Z,synthetic_quantum,1160,0.9669,0.9594,0.9253,0.5468,3855.53,1024,20
2026-04-23T15:08:06.420083Z,synthetic_quantum,260,0.9667,0.9494,0.8407,0.4584,538.72,1024,10
2026-04-23T15:08:41.019702Z,synthetic_quantum,630,0.7583,0.7538,0.7253,0.518,304.19,256,18
2026-04-23T15:07:37.816256Z,synthetic_quantum,1568,0.6446,0.6432,0.6269,0.5263,1170.57,1024,32
2026-04-23T15:10:02.415070Z,synthetic_quantum,1410,0.6321,0.6279,0.5574,0.4943,5379.07,1024,30
2026-04-23T15:10:14.627036Z,synthetic_quantum,930,0.9953,0.9822,0.9464,0.4782,2330.36,512,31
2026-04-23T15:11:40.540111Z,synthetic_quantum,625,0.7544,0.7525,0.6449,0.4744,904.14,256,25
2026-04-23T15:10:18.083509Z,synthetic_quantum,740,0.9527,0.9382,0.8929,0.4587,374.23,256,20
2026-04-23T15:09:32.143969Z,synthetic_quantum,1450,0.954,0.9535,0.8897,0.4841,1215.34,512,25
2026-04-23T15:08:17.403368Z,synthetic_quantum,1891,0.9979,0.9807,0.9732,0.4734,2294.96,512,31
2026-04-23T15:06:30.169612Z,synthetic_quantum,288,0.9905,0.9777,0.9491,0.4743,3384.47,1024,18
2026-04-23T15:10:29.089155Z,synthetic_quantum,924,0.6551,0.6468,0.5667,0.5315,220.02,256,21
2026-04-23T15:11:47.985550Z,synthetic_quantum,1062,0.9878,0.9798,0.8808,0.4983,815.31,512,18
2026-04-23T15:05:59.565746Z,synthetic_quantum,1311,0.9919,0.9753,0.8934,0.4649,411.96,256,23
2026-04-23T15:08:22.546224Z,synthetic_quantum,663,0.9666,0.9554,0.8356,0.546,647.79,256,13
2026-04-23T15:11:42.628523Z,synthetic_quantum,506,0.989,0.9782,0.904,0.4742,795.03,1024,22
2026-04-23T15:10:55.196701Z,synthetic_quantum,782,0.6183,0.6168,0.6046,0.5186,1935.32,1024,17
2026-04-23T15:09:34.760769Z,synthetic_quantum,1891,0.9673,0.9507,0.9423,0.4568,706.1,512,31
2026-04-23T15:11:03.143308Z,synthetic_quantum,1020,0.9709,0.954,0.8674,0.5112,648.8,512,17
2026-04-23T15:07:37.444885Z,synthetic_quantum,572,0.9671,0.9643,0.8961,0.4923,590.14,512,11
2026-04-23T15:08:56.249658Z,synthetic_quantum,780,0.9643,0.9541,0.851,0.5212,1890.51,512,26
2026-04-23T15:08:05.955511Z,synthetic_quantum,819,0.9888,0.9819,0.9415,0.4584,732.58,1024,21
2026-04-23T15:11:44.373190Z,synthetic_quantum,1050,0.9794,0.9725,0.9164,0.5399,773.85,256,21
2026-04-23T15:11:43.245228Z,synthetic_quantum,448,0.9674,0.9635,0.9479,0.4626,427.84,512,8
2026-04-23T15:11:28.373473Z,synthetic_quantum,444,0.9769,0.9765,0.9592,0.5319,1157.41,512,12
2026-04-23T15:05:14.248498Z,synthetic_quantum,1408,0.9638,0.9472,0.9492,0.4683,1473.13,256,32
2026-04-23T15:05:47.899331Z,synthetic_quantum,1440,0.765,0.7597,0.7529,0.5191,2894.4,512,32
2026-04-23T15:06:26.867766Z,synthetic_quantum,424,0.9634,0.9514,0.8235,0.5409,41.81,256,8
2026-04-23T15:10:52.903670Z,synthetic_quantum,732,0.937,0.9266,0.8239,0.4955,57.81,256,12
2026-04-23T15:05:21.955263Z,synthetic_quantum,328,0.9181,0.9172,0.8911,0.519,349.92,256,8
2026-04-23T15:10:49.616348Z,synthetic_quantum,171,0.9763,0.9601,0.9033,0.4679,222.81,1024,9
2026-04-23T15:11:56.597556Z,synthetic_quantum,1080,0.9563,0.9495,0.8998,0.4852,272.03,256,24
2026-04-23T15:06:47.468331Z,synthetic_quantum,1000,0.9971,0.9958,0.8665,0.5025,2015.4,1024,20
2026-04-23T15:07:26.193211Z,synthetic_quantum,854,0.9936,0.9745,0.9297,0.5056,2446.31,1024,14
2026-04-23T15:06:07.532585Z,synthetic_quantum,252,0.697,0.6951,0.6549,0.4835,115.73,512,14
2026-04-23T15:06:39.409169Z,synthetic_quantum,520,0.9618,0.9437,0.8989,0.5399,159.71,256,13
2026-04-23T15:09:20.544338Z,synthetic_quantum,180,0.9921,0.9871,0.8729,0.4868,475.18,1024,9
2026-04-23T15:12:23.251962Z,synthetic_quantum,351,0.9712,0.9569,0.8508,0.529,1711.08,1024,9
2026-04-23T15:05:19.312306Z,synthetic_quantum,1344,0.9687,0.963,0.8776,0.5279,704.87,1024,32
2026-04-23T15:05:26.068414Z,synthetic_quantum,837,0.9787,0.9617,0.9668,0.4782,3714.3,1024,31
2026-04-23T15:06:10.402182Z,synthetic_quantum,1083,0.9503,0.9344,0.9282,0.5267,576.8,1024,19
2026-04-23T15:09:01.778114Z,synthetic_quantum,483,0.9817,0.9803,0.8357,0.4805,83.22,256,21
2026-04-23T15:09:54.808487Z,synthetic_quantum,180,0.965,0.9611,0.8638,0.5143,497.26,512,10
2026-04-23T15:07:28.161097Z,synthetic_quantum,1392,0.9545,0.9449,0.8934,0.4746,1442.88,512,29
2026-04-23T15:11:39.316381Z,synthetic_quantum,486,0.9723,0.9555,0.9469,0.4517,571.14,512,18
2026-04-23T15:07:19.855928Z,synthetic_quantum,648,0.9516,0.9473,0.8436,0.486,365.42,256,18
2026-04-23T15:06:45.160121Z,synthetic_quantum,390,0.9807,0.9702,0.9423,0.4795,420.64,256,15
2026-04-23T15:07:16.315675Z,synthetic_quantum,1653,0.9864,0.9721,0.8898,0.4509,633.63,256,29
2026-04-23T15:09:23.605872Z,synthetic_quantum,528,0.5646,0.5598,0.5218,0.4912,366.56,256,12
2026-04-23T15:05:34.125643Z,synthetic_quantum,400,0.9716,0.9642,0.8614,0.4784,2166.95,1024,25
2026-04-23T15:08:37.525892Z,synthetic_quantum,722,0.9621,0.9612,0.8786,0.4966,631.06,256,19
2026-04-23T15:05:06.436546Z,synthetic_quantum,230,0.9557,0.9547,0.846,0.515,28.27,512,10
2026-04-23T15:05:12.110414Z,synthetic_quantum,460,0.9895,0.9799,0.9634,0.4558,1470.63,1024,20
2026-04-23T15:09:53.983711Z,synthetic_quantum,741,0.8765,0.871,0.854,0.5281,248.71,256,13
2026-04-23T15:05:44.539043Z,synthetic_quantum,567,0.9534,0.9364,0.8176,0.4616,144.81,512,9
2026-04-23T15:05:16.559606Z,synthetic_quantum,1325,0.9929,0.9874,0.9344,0.5287,1393.68,512,25
2026-04-23T15:08:59.340772Z,synthetic_quantum,1050,0.9774,0.9588,0.8586,0.5442,454.44,512,25
2026-04-23T15:11:38.131850Z,synthetic_quantum,740,0.9934,0.9879,0.9367,0.5257,186.38,1024,20
2026-04-23T15:09:35.013842Z,synthetic_quantum,882,0.5236,0.5195,0.5018,0.5359,2072.08,512,21
2026-04-23T15:08:35.543601Z,synthetic_quantum,936,0.9547,0.9513,0.9234,0.4769,2913.99,1024,26
2026-04-23T15:09:35.203616Z,synthetic_quantum,792,0.9685,0.964,0.9115,0.5452,985.02,512,24
2026-04-23T15:11:12.589976Z,synthetic_quantum,1792,0.9513,0.9494,0.8204,0.4715,1878.52,512,28
2026-04-23T15:05:39.091212Z,synthetic_quantum,1092,0.9882,0.9799,0.9517,0.5485,650.5,512,28
2026-04-23T15:12:40.381044Z,synthetic_quantum,644,0.99,0.9703,0.9558,0.4891,648.18,1024,14
2026-04-23T15:09:11.217981Z,synthetic_quantum,1500,0.9547,0.9389,0.9328,0.4658,1070.25,512,25
2026-04-23T15:06:15.719665Z,synthetic_quantum,1125,0.9755,0.9729,0.8591,0.5361,1387.95,512,25
2026-04-23T15:06:13.877981Z,synthetic_quantum,885,0.8749,0.8638,0.7508,0.4814,1283.5,512,15
2026-04-23T15:10:26.586150Z,synthetic_quantum,1008,0.7162,0.7138,0.6882,0.5469,539.38,1024,16
2026-04-23T15:10:28.669794Z,synthetic_quantum,725,0.9805,0.9755,0.8985,0.5322,665.77,256,29
2026-04-23T15:13:04.952774Z,synthetic_quantum,306,0.9669,0.9545,0.9184,0.5083,56.56,512,9
2026-04-23T15:11:58.756339Z,synthetic_quantum,1525,0.9919,0.9848,0.8687,0.5447,602.94,256,25
2026-04-23T15:07:25.596749Z,synthetic_quantum,1464,0.9877,0.9827,0.8732,0.4853,1121.67,256,24
2026-04-23T15:12:05.398573Z,synthetic_quantum,855,0.707,0.6991,0.6245,0.5485,1172.99,1024,15
2026-04-23T15:09:36.472494Z,synthetic_quantum,1612,0.9607,0.9589,0.9272,0.5013,2665.67,512,31
2026-04-23T15:07:33.607962Z,synthetic_quantum,780,0.9866,0.9741,0.9454,0.5437,525.15,256,13
2026-04-23T15:06:35.215579Z,synthetic_quantum,477,0.9572,0.9392,0.8905,0.5372,441.31,1024,9
2026-04-23T15:13:50.502740Z,synthetic_quantum,900,0.9626,0.9581,0.8528,0.4801,4099.27,1024,30
2026-04-23T15:05:42.647051Z,synthetic_quantum,450,0.9896,0.9849,0.8661,0.4913,432.39,256,25
2026-04-23T15:11:33.401220Z,synthetic_quantum,1458,0.968,0.9604,0.8546,0.4943,4157.78,1024,27
2026-04-23T15:10:56.820668Z,synthetic_quantum,574,0.9794,0.9602,0.951,0.5144,2422.28,1024,14
2026-04-23T15:11:51.835092Z,synthetic_quantum,640,0.6888,0.6886,0.6049,0.4681,411.55,512,10
2026-04-23T15:08:27.109084Z,synthetic_quantum,1560,0.8642,0.8605,0.7775,0.5364,3144.8,1024,30
2026-04-23T15:08:42.072986Z,synthetic_quantum,1073,0.99,0.9837,0.9296,0.5377,2390.79,512,29
2026-04-23T15:06:28.221821Z,synthetic_quantum,704,0.9603,0.9472,0.8819,0.5385,308.66,256,32
2026-04-23T15:05:59.283371Z,synthetic_quantum,1488,0.8693,0.8668,0.7606,0.5111,712.6,1024,31
2026-04-23T15:09:27.149060Z,synthetic_quantum,342,0.981,0.9649,0.8512,0.4733,204.17,256,9
2026-04-23T15:12:11.495177Z,synthetic_quantum,1281,0.9971,0.9877,0.9372,0.4561,196.44,256,21
2026-04-23T15:14:14.605134Z,synthetic_quantum,594,0.9675,0.9585,0.8488,0.5487,286.72,512,27
2026-04-23T15:10:20.496708Z,synthetic_quantum,407,0.9831,0.9822,0.8564,0.5256,27.87,512,11
2026-04-23T15:08:12.551557Z,synthetic_quantum,279,0.9909,0.988,0.9045,0.4689,566.65,512,9
2026-04-23T15:10:10.210599Z,synthetic_quantum,1008,0.9824,0.9818,0.9164,0.5256,1111.61,512,18
2026-04-23T15:07:32.430104Z,synthetic_quantum,806,0.9899,0.98,0.8445,0.515,170.07,1024,26
2026-04-23T15:14:32.520849Z,synthetic_quantum,600,0.9718,0.966,0.9533,0.5141,1123.97,512,12
2026-04-23T15:06:06.085064Z,synthetic_quantum,1472,0.8166,0.8101,0.7572,0.5185,702.0,256,23
2026-04-23T15:09:40.840268Z,synthetic_quantum,1188,0.9961,0.9797,0.9277,0.5374,231.57,512,27
2026-04-23T15:10:59.410196Z,synthetic_quantum,1653,0.9812,0.9632,0.8983,0.5481,222.37,512,29
2026-04-23T15:13:45.255266Z,synthetic_quantum,742,0.9544,0.9483,0.8316,0.4595,873.91,1024,14
2026-04-23T15:12:09.586773Z,synthetic_quantum,1161,0.9744,0.97,0.8654,0.5298,4624.4,1024,27
2026-04-23T15:14:12.577447Z,synthetic_quantum,1386,0.997,0.9953,0.8477,0.4746,424.25,256,22
2026-04-23T15:06:32.359163Z,synthetic_quantum,493,0.9673,0.9637,0.8321,0.4589,1267.02,1024,17
2026-04-23T15:14:02.936205Z,synthetic_quantum,153,0.9585,0.9419,0.9117,0.5056,246.83,512,9
2026-04-23T15:10:50.894912Z,synthetic_quantum,1200,0.9652,0.952,0.9034,0.4599,1541.03,512,24
2026-04-23T15:11:44.805930Z,synthetic_quantum,423,0.9707,0.9594,0.9277,0.4746,242.64,256,9
2026-04-23T15:09:01.793872Z,synthetic_quantum,1134,0.5962,0.5887,0.5648,0.525,2258.41,512,27
2026-04-23T15:13:49.647253Z,synthetic_quantum,1536,0.5179,0.5176,0.4729,0.5216,72.14,256,24
2026-04-23T15:09:16.424664Z,synthetic_quantum,476,0.9748,0.9671,0.8835,0.5253,1106.33,512,28
2026-04-23T15:10:06.852930Z,synthetic_quantum,1568,0.5327,0.5262,0.4878,0.4627,606.51,256,28
2026-04-23T15:09:46.277893Z,synthetic_quantum,465,0.9892,0.9891,0.9097,0.5401,720.95,512,15
2026-04-23T15:12:20.978633Z,synthetic_quantum,1586,0.9671,0.9541,0.8688,0.4904,4118.69,1024,26
2026-04-23T15:12:00.369297Z,synthetic_quantum,1276,0.6568,0.6473,0.5996,0.4913,1078.97,256,22
2026-04-23T15:10:10.065291Z,synthetic_quantum,128,0.8999,0.8951,0.8576,0.4561,271.99,1024,8
2026-04-23T15:11:49.847435Z,synthetic_quantum,480,0.9959,0.9772,0.8514,0.5219,2760.71,1024,15
2026-04-23T15:14:40.621764Z,synthetic_quantum,1984,0.9904,0.978,0.8803,0.4619,1358.23,256,32
2026-04-23T15:07:46.960612Z,synthetic_quantum,1344,0.9522,0.9489,0.8841,0.507,1070.0,1024,21
2026-04-23T15:08:34.097152Z,synthetic_quantum,160,0.9601,0.9523,0.8671,0.461,543.09,512,8
2026-04-23T15:06:08.892874Z,synthetic_quantum,495,0.978,0.9724,0.843,0.5342,275.06,256,11
2026-04-23T15:15:21.694188Z,synthetic_quantum,391,0.8423,0.8338,0.7961,0.5218,762.93,512,23
2026-04-23T15:12:01.140007Z,synthetic_quantum,609,0.9695,0.9681,0.9152,0.5278,1943.57,512,21
2026-04-23T15:13:58.666382Z,synthetic_quantum,459,0.9969,0.9785,0.9207,0.5383,1010.21,256,27
2026-04-23T15:14:59.670030Z,synthetic_quantum,969,0.9874,0.9724,0.9378,0.5362,3313.83,1024,19
2026-04-23T15:08:11.825260Z,synthetic_quantum,1120,0.9786,0.9648,0.8492,0.4536,1709.64,512,32
2026-04-23T15:11:03.614430Z,synthetic_quantum,935,0.584,0.5741,0.5556,0.45,663.3,512,17
2026-04-23T15:06:07.957255Z,synthetic_quantum,264,0.978,0.9671,0.8788,0.5484,495.89,256,11
2026-04-23T15:08:22.915563Z,synthetic_quantum,1395,0.96,0.9561,0.8724,0.4787,183.22,1024,31
2026-04-23T15:11:01.259497Z,synthetic_quantum,812,0.9504,0.9481,0.8875,0.4604,817.5,256,28
2026-04-23T15:08:36.928464Z,synthetic_quantum,1102,0.9895,0.9846,0.9437,0.4525,2576.53,1024,19
2026-04-23T15:06:26.569807Z,synthetic_quantum,900,0.9899,0.9814,0.8831,0.4516,1238.99,256,25
2026-04-23T15:12:02.513696Z,synthetic_quantum,605,0.7848,0.7822,0.7717,0.546,173.32,256,11
2026-04-23T15:08:19.804869Z,synthetic_quantum,720,0.974,0.9582,0.9202,0.5455,3322.78,1024,20
2026-04-23T15:06:26.612735Z,synthetic_quantum,392,0.9691,0.9583,0.8558,0.5218,798.74,1024,8
2026-04-23T15:09:26.826564Z,synthetic_quantum,532,0.9559,0.9497,0.9261,0.4851,4314.27,1024,28
2026-04-23T15:12:24.149043Z,synthetic_quantum,928,0.9218,0.9144,0.8639,0.4558,783.82,1024,29
2026-04-23T15:05:45.646296Z,synthetic_quantum,403,0.9803,0.965,0.9226,0.5197,529.23,256,13
2026-04-23T15:13:34.558135Z,synthetic_quantum,925,0.9518,0.9348,0.9029,0.5429,84.56,512,25
2026-04-23T15:07:37.313990Z,synthetic_quantum,250,0.9512,0.9502,0.9084,0.4618,331.88,256,10
2026-04-23T15:11:25.201472Z,synthetic_quantum,1377,0.9975,0.996,0.9344,0.5475,631.02,256,27
2026-04-23T15:15:55.701596Z,synthetic_quantum,1215,0.5673,0.5586,0.5418,0.513,3368.11,1024,27
2026-04-23T15:07:59.760853Z,synthetic_quantum,294,0.617,0.6127,0.556,0.5264,221.32,512,14
2026-04-23T15:06:47.780950Z,synthetic_quantum,636,0.522,0.5147,0.498,0.4796,187.81,256,12
2026-04-23T15:15:15.572383Z,synthetic_quantum,960,0.9652,0.946,0.9042,0.5163,489.63,256,24
2026-04-23T15:08:25.861106Z,synthetic_quantum,649,0.9595,0.95,0.8253,0.4602,463.24,1024,11
2026-04-23T15:13:34.761291Z,synthetic_quantum,385,0.9575,0.9428,0.9043,0.5102,73.72,256,11
2026-04-23T15:11:14.078496Z,synthetic_quantum,693,0.9814,0.9808,0.938,0.4565,164.09,256,21
2026-04-23T15:07:22.378992Z,synthetic_quantum,952,0.9656,0.9512,0.8722,0.4857,211.95,256,17
2026-04-23T15:16:14.221121Z,synthetic_quantum,943,0.9839,0.9833,0.851,0.5395,1673.93,512,23
2026-04-23T15:16:07.312323Z,synthetic_quantum,1008,0.9604,0.9553,0.8907,0.4762,660.43,256,16
2026-04-23T15:08:37.265141Z,synthetic_quantum,420,0.965,0.9574,0.884,0.517,1348.89,512,14
2026-04-23T15:11:19.079133Z,synthetic_quantum,1080,0.9798,0.9642,0.919,0.4675,446.71,256,27
2026-04-23T15:08:43.665012Z,synthetic_quantum,784,0.7536,0.7525,0.7254,0.5223,4369.24,1024,28
2026-04-23T15:08:13.463157Z,synthetic_quantum,700,0.9773,0.9587,0.9291,0.4807,1361.06,512,25
2026-04-23T15:14:21.357174Z,synthetic_quantum,1798,0.9833,0.98,0.9169,0.5458,729.39,256,29
2026-04-23T15:16:29.957785Z,synthetic_quantum,1071,0.9605,0.9456,0.917,0.5116,587.9,256,21
2026-04-23T15:16:24.668043Z,synthetic_quantum,252,0.9851,0.9849,0.8675,0.5031,1124.24,1024,12
2026-04-23T15:06:40.367973Z,synthetic_quantum,315,0.9522,0.95,0.8921,0.5118,611.67,512,15
2026-04-23T15:08:01.317032Z,synthetic_quantum,520,0.9383,0.9379,0.8431,0.4811,799.82,256,20
2026-04-23T15:09:29.920689Z,synthetic_quantum,1290,0.9694,0.9588,0.9589,0.4832,1427.04,256,30
2026-04-23T15:13:17.758559Z,synthetic_quantum,630,0.9863,0.9735,0.9408,0.4998,417.15,256,15
2026-04-23T15:10:52.127036Z,synthetic_quantum,580,0.9696,0.9551,0.8598,0.5129,718.44,256,29
2026-04-23T15:09:11.476336Z,synthetic_quantum,1008,0.9737,0.9577,0.9103,0.5184,2739.27,1024,16
2026-04-23T15:10:40.274045Z,synthetic_quantum,504,0.9646,0.9607,0.8924,0.5224,2326.36,1024,18
2026-04-23T15:15:32.001435Z,synthetic_quantum,1519,0.998,0.9793,0.9241,0.5305,1276.52,512,31
2026-04-23T15:06:57.481117Z,synthetic_quantum,621,0.9817,0.9645,0.8719,0.5378,94.43,512,27
2026-04-23T15:12:48.360945Z,synthetic_quantum,1320,0.9539,0.9365,0.8272,0.4962,1493.0,1024,22
2026-04-23T15:15:26.125039Z,synthetic_quantum,912,0.969,0.9648,0.938,0.4707,98.96,512,24
2026-04-23T15:16:42.585091Z,synthetic_quantum,232,0.9724,0.965,0.8639,0.5212,148.86,1024,8
2026-04-23T15:10:37.906064Z,synthetic_quantum,512,0.5504,0.549,0.5281,0.5108,1194.78,1024,8
2026-04-23T15:14:33.372178Z,synthetic_quantum,1536,0.669,0.6657,0.6579,0.5301,3559.34,1024,24
2026-04-23T15:06:23.708953Z,synthetic_quantum,675,0.9587,0.9502,0.9098,0.4665,4914.27,1024,27
2026-04-23T15:08:45.502373Z,synthetic_quantum,432,0.9591,0.9558,0.9105,0.5059,327.02,256,8
2026-04-23T15:10:40.054636Z,synthetic_quantum,476,0.9716,0.9693,0.9434,0.5344,524.43,1024,14
2026-04-23T15:11:30.599820Z,synthetic_quantum,1248,0.9777,0.9716,0.963,0.4708,2643.09,1024,32
2026-04-23T15:10:25.599929Z,synthetic_quantum,306,0.994,0.9834,0.9753,0.4902,3269.12,1024,17
2026-04-23T15:14:55.580747Z,synthetic_quantum,600,0.9536,0.9474,0.8765,0.5216,3881.97,1024,25
2026-04-23T15:09:08.140702Z,synthetic_quantum,1260,0.9863,0.9732,0.9203,0.5297,269.77,512,30
2026-04-23T15:14:41.869319Z,synthetic_quantum,432,0.9586,0.9435,0.9122,0.5391,1916.61,1024,16
2026-04-23T15:09:47.049505Z,synthetic_quantum,1242,0.8265,0.8245,0.8131,0.5436,725.5,512,23
2026-04-23T15:08:20.604765Z,synthetic_quantum,384,0.659,0.6557,0.6061,0.5373,376.35,256,24
2026-04-23T15:08:25.590316Z,synthetic_quantum,1260,0.9869,0.9727,0.9193,0.4718,85.52,256,21
2026-04-23T15:10:32.743011Z,synthetic_quantum,1376,0.9867,0.9849,0.9387,0.5029,1435.32,512,32
2026-04-23T15:13:47.025873Z,synthetic_quantum,741,0.9791,0.9684,0.908,0.4968,118.61,1024,13
2026-04-23T15:10:27.521858Z,synthetic_quantum,1953,0.9574,0.952,0.8839,0.5412,262.98,512,31
2026-04-23T15:09:37.236055Z,synthetic_quantum,1188,0.9553,0.9506,0.8797,0.5299,3417.9,1024,22
2026-04-23T15:10:47.354804Z,synthetic_quantum,663,0.9911,0.9903,0.879,0.5152,112.84,256,13
2026-04-23T15:06:36.809666Z,synthetic_quantum,522,0.9605,0.9436,0.8202,0.4636,301.85,256,9
2026-04-23T15:09:57.805735Z,synthetic_quantum,935,0.994,0.9778,0.8677,0.482,1285.55,512,17
2026-04-23T15:10:31.562785Z,synthetic_quantum,750,0.9908,0.9752,0.9642,0.5362,1301.0,512,25
2026-04-23T15:09:46.944520Z,synthetic_quantum,1020,0.9972,0.9786,0.9407,0.483,113.21,256,20
2026-04-23T15:16:35.759496Z,synthetic_quantum,1008,0.6509,0.6426,0.5548,0.5048,317.6,512,21
2026-04-23T15:09:39.862058Z,synthetic_quantum,1300,0.978,0.9753,0.8504,0.5006,290.06,256,26
2026-04-23T15:06:13.476451Z,synthetic_quantum,376,0.9673,0.9499,0.8754,0.5327,479.93,512,8
2026-04-23T15:13:41.514703Z,synthetic_quantum,448,0.9791,0.9785,0.9046,0.5134,306.32,512,14
2026-04-23T15:12:47.102693Z,synthetic_quantum,738,0.9973,0.984,0.9753,0.5185,390.09,512,18
2026-04-23T15:08:50.432131Z,synthetic_quantum,814,0.8331,0.8275,0.7393,0.5138,2049.52,512,22
2026-04-23T15:11:00.014148Z,synthetic_quantum,583,0.9692,0.9681,0.889,0.4907,237.34,256,11
2026-04-23T15:14:03.799757Z,synthetic_quantum,189,0.9705,0.9704,0.9311,0.4531,1644.49,1024,9
2026-04-23T15:07:19.309364Z,synthetic_quantum,1216,0.9719,0.9643,0.8328,0.5119,853.71,256,32
2026-04-23T15:17:47.575044Z,synthetic_quantum,425,0.9897,0.9736,0.9782,0.4529,4954.73,1024,25
2026-04-23T15:10:32.905654Z,synthetic_quantum,783,0.9582,0.9549,0.8599,0.5289,4922.08,1024,27
2026-04-23T15:11:09.044324Z,synthetic_quantum,799,0.954,0.9502,0.9395,0.477,689.53,512,17
2026-04-23T15:13:59.209727Z,synthetic_quantum,1500,0.9725,0.9695,0.8296,0.5216,3384.23,1024,30
